Id,RAKE_Word_Scores
518834,"{'bought': 8.007, 'wish': 4.007, 'whole': 4.007, 'white': 4.007, 'well': 4.007, 'week': 4.007, 'way': 8.013, 'wa98032': 4.007, 'w': 4.007, 'via': 4.007, 'usual': 4.007, 'ups': 4.007, 'u': 4.007, 'type': 4.007, 'trading': 8.013, 'toast': 4.007, 'tight': 12.02, 'third': 4.007, 'thicker': 4.007, 'sweet': 8.013, 'supermaket': 4.007, 'storage': 4.007, 'still': 4.007, 'steady': 4.007, 'sprinkle': 4.007, 'space': 4.007, 'snack': 40.067, 'smell': 4.007, 'size': 4.007, 'shop': 4.007, 'ship': 8.013, 'shape': 4.007, 'sesame': 4.007, 'seller': 4.007, 'seed': 4.007, 'second': 4.007, 'seal': 8.013, 'se': 4.007, 'savory': 4.007, 'samyang': 4.007, 'redirect': 4.007, 'quite': 4.007, 'put': 4.007, 'party': 4.007, 'packaging': 12.02, 'package': 4.007, 'pack': 12.02, 'pa': 4.007, 'overstacked': 4.007, 'original': 8.013, 'old': 8.013, 'nishimoto': 4.007, 'material': 4.007, 'mat': 4.007, 'many': 4.007, 'manufacturing': 4.007, 'manufacturer': 4.007, 'lose': 4.007, 'loop': 4.007, 'look': 4.007, 'location': 4.007, 'like': 4.007, 'lewisberry': 4.007, 'layer': 4.007, 'korean': 4.007, 'korea': 8.013, 'know': 8.013, 'kent': 4.007, 'keep': 4.007, 'introduce': 4.007, 'inside': 8.013, 'individual': 12.02, 'idea': 4.007, 'honey': 4.007, 'home': 4.007, 'half': 4.007, 'hah': 4.007, 'gu': 4.007, 'fry': 8.013, 'freshness': 4.007, 'fresh': 4.007, 'flour': 4.007, 'first': 4.007, 'everywhere': 4.007, 'enjoy': 4.007, 'dongsan': 4.007, 'decade': 4.007, 'day': 4.007, 'date': 4.007, 'customer': 4.007, 'crush': 4.007, 'company': 4.007, 'come': 4.007, 'com': 4.007, 'collapse': 4.007, 'coat': 4.007, 'clear': 4.007, 'choice': 4.007, 'chang': 4.007, 'cardboard': 4.007, 'burst': 4.007, 'brown': 4.007, 'broken': 4.007, 'box': 24.04, 'bottom': 4.007, 'black': 4.007, 'big': 4.007, 'best': 4.007, 'beaten': 4.007, 'anyone': 4.007, 'amazon': 8.013, 'air': 16.027, 'course': 4.0}"
181501,"{'like': 12.133, 'wake': 8.133, 'try': 4.067, 'strong': 4.067, 'still': 4.067, 'roast': 4.067, 'replacement': 4.067, 'probably': 4.067, 'good': 4.067, 'french': 4.067, 'find': 4.067, 'favorite': 4.067, 'coffee': 4.067, 'order': 4.0}"
445879,"{'particular': 8.021, 'would': 4.021, 'wish': 4.021, 'well': 4.021, 'star': 4.021, 'squirt': 4.021, 'squeeze': 4.021, 'spill': 4.021, 'small': 4.021, 'right': 4.021, 'quality': 8.042, 'product': 16.083, 'pours': 4.021, 'picky': 4.021, 'package': 4.021, 'overshadow': 4.021, 'otherwise': 4.021, 'nothing': 4.021, 'like': 8.042, 'job': 4.021, 'honey': 16.062, 'high': 4.021, 'great': 4.021, 'go': 4.021, 'food': 4.021, 'flavor': 4.021, 'excellent': 4.021, 'easily': 4.021, 'detail': 4.021, 'definitely': 4.021, 'contain': 4.021, 'completely': 4.021, 'color': 4.021, 'cap': 4.021, 'calorie': 4.021, 'busy': 4.021, 'bottle': 4.021, 'bee': 4.021, 'base': 4.021, 'aroma': 4.021, 'amazon': 4.021}"
231410,"{'recently': 8.011, 'write': 4.011, 'workout': 4.011, 'work': 4.011, 'wonderful': 4.011, 'well': 4.011, 'weekday': 4.011, 'water': 4.011, 'use': 4.011, 'upset': 4.011, 'type': 4.011, 'try': 4.011, 'taste': 8.022, 'stomach': 8.022, 'stock': 4.011, 'start': 4.011, 'star': 4.011, 'something': 8.022, 'since': 4.011, 'signing': 4.011, 'several': 4.011, 'search': 4.011, 'ride': 4.011, 'review': 8.022, 'refuel': 4.011, 'ready': 4.011, 'read': 4.011, 'protein': 8.022, 'post': 4.011, 'owl': 4.011, 'organic': 12.033, 'orgain': 12.033, 'order': 4.011, 'nutrition': 4.011, 'none': 4.011, 'night': 4.011, 'need': 8.022, 'mouth': 4.011, 'morning': 4.011, 'mile': 4.011, 'make': 4.011, 'keep': 4.011, 'horse': 4.011, 'high': 8.022, 'great': 8.022, 'goal': 4.011, 'go': 8.022, 'give': 4.011, 'get': 4.011, 'gentle': 4.011, 'fudge': 4.011, 'food': 4.011, 'find': 8.022, 'feat': 4.011, 'exercise': 8.022, 'enough': 4.011, 'energized': 4.011, 'endurance': 4.011, 'eat': 4.011, 'easy': 4.011, 'early': 4.011, 'drag': 4.011, 'creamy': 4.011, 'cover': 4.011, 'could': 4.011, 'convenient': 4.011, 'content': 4.011, 'com': 4.011, 'chocolate': 4.011, 'breakfast': 4.011, 'boost': 4.011, 'bed': 4.011, 'base': 4.011, 'bar': 4.011, 'balance': 4.011, 'amazon': 4.011, 'also': 4.011, 'one': 4.0}"
441304,"{'dog': 12.0, 'wild': 4.0, 'wet': 4.0, 'twice': 4.0, 'thing': 4.0, 'tell': 4.0, 'tbsp': 4.0, 'taste': 4.0, 'start': 8.0, 'say': 4.0, 'research': 4.0, 'regular': 4.0, 'read': 4.0, 'quality': 4.0, 'problem': 4.0, 'pick': 4.0, 'perfect': 4.0, 'online': 4.0, 'one': 8.0, 'old': 4.0, 'need': 4.0, 'necessary': 4.0, 'movement': 4.0, 'month': 4.0, 'mixed': 4.0, 'mix': 4.0, 'mention': 4.0, 'many': 4.0, 'low': 4.0, 'love': 4.0, 'lot': 4.0, 'label': 4.0, 'important': 4.0, 'good': 4.0, 'give': 8.0, 'form': 4.0, 'food': 20.0, 'flavor': 4.0, 'find': 4.0, 'easy': 4.0, 'dry': 4.0, 'digestive': 4.0, 'day': 4.0, 'cup': 4.0, 'calorie': 4.0, 'brand': 4.0, 'bowl': 4.0, 'around': 4.0, 'ago': 4.0, 'adjust': 4.0}"
115654,"{'love': 8.025, 'variety': 4.025, 'use': 12.075, 'time': 8.05, 'thing': 4.025, 'table': 4.025, 'sparingly': 4.025, 'sea': 16.1, 'salt': 36.2, 'room': 4.025, 'remain': 4.025, 'reccomend': 4.025, 'nicely': 4.025, 'mill': 4.025, 'maldon': 16.1, 'little': 4.025, 'kitchen': 4.025, 'keep': 4.025, 'highly': 4.025, 'flavor': 4.025, 'favorite': 4.025, 'fancy': 4.025, 'din': 4.025, 'box': 4.025}"
121836,"{'coffee': 20.174, 'want': 4.043, 'roast': 4.043, 'rich': 4.043, 'pop': 4.043, 'one': 4.043, 'maker': 4.043, 'love': 4.043, 'keurig': 4.043, 'k': 4.043, 'iced': 4.043, 'hot': 4.043, 'fresh': 4.043, 'favorites': 4.043, 'expresso': 4.043, 'ever': 4.043, 'definitely': 4.043, 'cup': 8.087, 'caffeine': 4.043, 'purchase': 4.0}"
14143,"{'dog': 12.028, 'voice': 4.014, 'use': 4.014, 'unless': 4.014, 'treat': 8.028, 'tone': 4.014, 'tiny': 4.014, 'time': 4.014, 'thing': 4.014, 'texture': 4.014, 'taste': 4.014, 'tall': 4.014, 'take': 4.014, 'suggestion': 4.014, 'stomach': 4.014, 'sound': 4.014, 'size': 4.014, 'serious': 4.014, 'senior': 4.014, 'savor': 4.014, 'reward': 4.014, 'retriever': 4.014, 'reily': 8.028, 'please': 4.014, 'occasional': 4.014, 'normally': 4.014, 'nice': 12.042, 'newman': 4.014, 'muscular': 4.014, 'mouthful': 4.014, 'mentality': 4.014, 'male': 4.014, 'make': 4.014, 'love': 4.014, 'like': 4.014, 'lb': 4.014, 'laziness': 4.014, 'issue': 4.014, 'inhale': 4.014, 'ingredient': 4.014, 'ignores': 4.014, 'hole': 4.014, 'heck': 4.014, 'gullet': 4.014, 'golden': 4.014, 'give': 4.014, 'fresh': 4.014, 'except': 4.014, 'even': 8.028, 'enter': 4.014, 'eat': 4.014, 'eager': 4.014, 'disappear': 4.014, 'command': 4.014, 'chew': 8.028, 'black': 4.014, 'biscuit': 4.014, 'big': 12.042, 'barely': 4.014, 'appear': 4.014, 'almost': 4.014, 'actually': 4.014, 'act': 4.014, 'bag': 4.0}"
307454,"{'hot': 8.083, 'way': 4.083, 'taste': 8.167, 'sweet': 4.083, 'sugar': 4.083, 'much': 4.083, 'however': 4.083, 'good': 4.083, 'fairly': 4.083, 'enough': 4.083, 'chocolate': 8.083}"
157885,"{'pro': 8.045, 'try': 4.045, 'taste': 4.045, 'sweetener': 4.045, 'sugar': 4.045, 'similar': 4.045, 'sauce': 4.045, 'oh': 4.045, 'luck': 4.045, 'juice': 4.045, 'grape': 4.045, 'fat': 4.045, 'etc': 4.045, 'equal': 4.045, 'cranberry': 4.045, 'consistency': 4.045, 'con': 4.045, 'carbs': 4.045, 'calorie': 4.045, 'bitter': 8.091, 'add': 4.045, 'well': 4.0}"
8928,"{'pack': 12.077, 'two': 4.038, 'though': 4.038, 'steaks': 4.038, 'steak': 4.038, 'ship': 4.038, 'quantity': 4.038, 'purchase': 4.038, 'product': 4.038, 'package': 4.038, 'one': 4.038, 'omaha': 12.115, 'make': 4.038, 'idea': 4.038, 'great': 4.038, 'gifts': 4.038, 'gift': 4.038, 'fast': 4.038, 'comment': 4.038, 'cheap': 4.038, 'buy': 4.038, 'box': 4.038, 'always': 4.038, 'taste': 4.0}"
397325,"{'anniversary': 8.028, 'would': 8.056, 'website': 4.028, 'therefore': 4.028, 'something': 4.028, 'slow': 4.028, 'shipping': 4.028, 'ship': 4.028, 'seller': 4.028, 'risk': 4.028, 'result': 4.028, 'purchase': 4.028, 'probably': 4.028, 'price': 4.028, 'perishable': 4.028, 'pear': 4.028, 'opt': 4.028, 'opposed': 4.028, 'next': 4.028, 'middle': 4.028, 'less': 4.028, 'law': 4.028, 'issue': 4.028, 'inedible': 4.028, 'indicate': 4.028, 'however': 4.028, 'gift': 4.028, 'freshness': 4.028, 'double': 4.028, 'day': 8.056, 'brown': 4.028, 'apples': 4.028, 'apparently': 4.028, 'admit': 4.028, 'product': 4.0}"
194971,"{'love': 8.036, 'wish': 4.036, 'tim': 4.036, 'tam': 4.036, 'sure': 4.036, 'straight': 4.036, 'review': 4.036, 'read': 4.036, 'quantity': 4.036, 'purchase': 4.036, 'price': 4.036, 'previous': 4.036, 'pretty': 4.036, 'per': 4.036, 'package': 8.071, 'number': 4.036, 'misleading': 4.036, 'lie': 4.036, 'item': 4.036, 'felt': 4.036, 'extremely': 4.036, 'even': 4.036, 'estimate': 4.036, 'disappointed': 4.036, 'buyer': 4.036, 'base': 4.036, 'akin': 4.036, 'first': 4.0}"
39350,"{'always': 8.023, 'want': 4.023, 'use': 4.023, 'unless': 4.023, 'try': 8.045, 'subscribe': 4.023, 'save': 4.023, 'really': 4.023, 'quantity': 4.023, 'purchase': 8.045, 'protein': 4.023, 'nutritional': 4.023, 'make': 4.023, 'lot': 4.023, 'long': 4.023, 'less': 4.023, 'lbs': 4.023, 'lb': 4.023, 'last': 4.023, 'kroger': 4.023, 'knox': 12.068, 'know': 4.023, 'information': 4.023, 'indicate': 4.023, 'however': 4.023, 'good': 4.023, 'go': 4.023, 'gelatin': 4.023, 'figure': 4.023, 'everyday': 4.023, 'end': 4.023, 'eat': 4.023, 'difference': 4.023, 'decide': 4.023, 'deal': 4.023, 'brand': 4.023, 'able': 4.023, '30g': 4.023, '2pack': 4.023, '1g': 4.023, 'time': 4.0}"
495123,"{'love': 8.043, 'sweet': 4.043, 'still': 4.043, 'spiciness': 4.043, 'snappy': 4.043, 'sharp': 4.043, 'saw': 4.043, 'pretty': 4.043, 'pleasant': 4.043, 'organic': 4.043, 'option': 4.043, 'nice': 4.043, 'mild': 4.043, 'hop': 4.043, 'good': 4.043, 'ginger': 12.13, 'form': 4.043, 'expect': 4.043, 'enough': 4.043, 'drop': 4.043, 'candy': 4.043, 'firework': 4.0}"
474348,"{'try': 8.038, 'would': 4.038, 'wish': 4.038, 'water': 4.038, 'today': 4.038, 'sparkle': 4.038, 'soda': 4.038, 'remind': 4.038, 'pretty': 4.038, 'pinapple': 4.038, 'pina': 4.038, 'nice': 4.038, 'light': 8.077, 'good': 4.038, 'flavor': 16.154, 'enjoyable': 4.038, 'enjoy': 8.077, 'definately': 4.038, 'colada': 4.038, 'coconut': 4.038, 'bit': 4.038, 'buy': 4.0}"
195013,"{'stuff': 16.12, 'year': 4.04, 'would': 4.04, 'use': 4.04, 'trip': 4.04, 'time': 4.04, 'slightly': 4.04, 'really': 4.04, 'purchase': 4.04, 'much': 4.04, 'make': 4.04, 'licorice': 8.08, 'kid': 4.04, 'home': 4.04, 'good': 4.04, 'get': 4.04, 'comfort': 4.04, 'canada': 4.04, 'black': 4.04, 'bitter': 4.04, 'back': 4.04, 'ago': 4.04, 'freak': 4.0}"
182962,"{'love': 8.053, 'try': 8.105, 'stock': 4.053, 'shipping': 4.053, 'product': 8.105, 'often': 4.053, 'keep': 4.053, 'high': 4.053, 'gum': 8.105, 'find': 8.105, 'different': 4.053, 'cost': 4.053, 'comperable': 4.053, 'charge': 4.053, 'also': 4.053, 'like': 4.0}"
108839,"{'buy': 8.024, 'vomit': 4.024, 'u': 4.024, 'taste': 8.048, 'take': 4.024, 'star': 4.024, 'smooth': 4.024, 'setting': 4.024, 'rating': 8.024, 'quality': 12.071, 'provence': 4.024, 'product': 16.095, 'prob': 4.024, 'poor': 4.024, 'pay': 4.024, 'overpower': 4.024, 'mix': 4.024, 'market': 4.024, 'make': 4.024, 'junk': 4.024, 'herbes': 4.024, 'herb': 4.024, 'good': 4.024, 'get': 4.024, 'egg': 4.024, 'delicate': 4.024, 'de': 4.024, 'cultivate': 4.024, 'concoction': 4.024, 'chicken': 4.024, 'cheap': 12.071, 'bake': 4.024, 'bad': 4.024, 'backyard': 4.024}"
225847,"{'regular': 8.012, 'well': 4.012, 'water': 8.024, 'via': 4.012, 'trace': 4.012, 'tongue': 4.012, 'think': 4.012, 'tend': 4.012, 'taste': 16.048, 'table': 4.012, 'spice': 4.012, 'seller': 4.012, 'sea': 4.012, 'salt': 32.095, 'right': 4.012, 'recommend': 4.012, 'really': 4.012, 'provide': 4.012, 'profile': 4.012, 'product': 4.012, 'plain': 4.012, 'pink': 4.012, 'particularly': 8.024, 'part': 4.012, 'pallet': 4.012, 'old': 4.012, 'nothing': 4.012, 'much': 4.012, 'mineral': 8.024, 'milder': 4.012, 'little': 4.012, 'list': 4.012, 'lime': 4.012, 'like': 8.024, 'lack': 4.012, 'lab': 4.012, 'kind': 4.012, 'item': 4.012, 'iodide': 4.012, 'himalayan': 8.024, 'highly': 4.012, 'great': 4.012, 'good': 12.036, 'give': 4.012, 'fresh': 8.024, 'flavor': 8.024, 'flat': 4.012, 'finish': 4.012, 'filter': 4.012, 'favorite': 4.012, 'example': 4.012, 'else': 4.012, 'distilled': 4.012, 'cut': 4.012, 'co': 4.012, 'bottle': 4.012, 'blend': 4.012, 'best': 4.012, 'back': 4.012, 'avocado': 4.012, 'appeal': 4.012, 'also': 4.012, 'allot': 4.012, 'add': 8.024, 'tomato': 4.0}"
266836,"{'product': 12.074, 'vendor': 4.037, 'ship': 4.037, 'see': 4.037, 'second': 4.037, 'rich': 4.037, 'reshipped': 4.037, 'real': 4.037, 'preserve': 4.037, 'perfect': 4.037, 'order': 8.074, 'jelly': 4.037, 'jam': 4.037, 'internet': 4.037, 'immediately': 4.037, 'first': 4.037, 'find': 4.037, 'elderberry': 4.037, 'easy': 4.037, 'delicious': 4.037, 'definitely': 4.037, 'damage': 4.037, 'canada': 4.037, 'buy': 4.037, 'arrive': 4.037, 'deal': 4.0}"
520946,"{'know': 12.02, 'year': 4.01, 'wonder': 4.01, 'whole': 4.01, 'wellness': 4.01, 'well': 4.01, 'want': 8.02, 'vegetable': 4.01, 'veg': 4.01, 'top': 4.01, 'together': 4.01, 'thrown': 4.01, 'thrive': 4.01, 'switch': 4.01, 'sugar': 4.01, 'start': 4.01, 'star': 4.01, 'spot': 4.01, 'sore': 4.01, 'skin': 4.01, 'since': 4.01, 'sham': 4.01, 'see': 4.01, 'research': 4.01, 'red': 4.01, 'recommend': 4.01, 'reason': 4.01, 'really': 4.01, 'quality': 4.01, 'put': 4.01, 'problem': 4.01, 'paw': 4.01, 'open': 4.01, 'old': 4.01, 'nutrient': 4.01, 'natural': 4.01, 'merrick': 4.01, 'meal': 4.01, 'many': 4.01, 'little': 4.01, 'learn': 4.01, 'lamb': 4.01, 'itchy': 4.01, 'innova': 4.01, 'ingredient': 12.03, 'infection': 4.01, 'hot': 4.01, 'highly': 4.01, 'high': 4.01, 'healthy': 4.01, 'health': 4.01, 'guilty': 4.01, 'get': 4.01, 'full': 12.03, 'formula': 4.01, 'food': 20.04, 'flour': 4.01, 'flavor': 4.01, 'flaky': 4.01, 'fish': 4.01, 'first': 4.01, 'filler': 4.01, 'feel': 4.01, 'feed': 4.01, 'fat': 4.01, 'eye': 4.01, 'end': 4.01, 'ear': 4.01, 'dry': 4.01, 'dog': 20.05, 'crusty': 4.01, 'crap': 4.01, 'corn': 4.01, 'core': 4.01, 'chock': 4.01, 'chicken': 4.01, 'canidae': 4.01, 'california': 4.01, 'brand': 8.02, 'bit': 4.01, 'believe': 4.01, 'beef': 8.02, 'artificial': 4.01, 'allergen': 4.01, 'affordable': 4.01, 'admit': 4.01}"
305739,"{'product': 12.182, 'shipment': 8.182, 'recommend': 4.091, 'prompt': 4.091, 'method': 4.091, 'describe': 4.091, 'com': 4.091, 'amazon': 8.182, 'highly': 4.0}"
406359,"{'product': 8.037, 'would': 4.037, 'western': 4.037, 'turn': 4.037, 'think': 4.037, 'texture': 4.037, 'tasty': 4.037, 'sweet': 4.037, 'sure': 4.037, 'sugary': 4.037, 'still': 4.037, 'red': 4.037, 'quite': 4.037, 'palate': 4.037, 'one': 8.074, 'mochi': 4.037, 'might': 4.037, 'look': 4.037, 'less': 4.037, 'good': 4.037, 'fill': 4.037, 'different': 4.037, 'design': 4.037, 'desert': 4.037, 'bean': 4.037, 'accustom': 4.037, 'nice': 4.0}"
79158,"{'say': 8.04, 'worth': 4.04, 'wherever': 4.04, 'waste': 4.04, 'use': 4.04, 'store': 8.08, 'somewhere': 4.04, 'soda': 8.08, 'sell': 4.04, 'ramune': 4.04, 'quite': 4.04, 'price': 8.08, 'online': 4.04, 'money': 4.04, 'might': 4.04, 'live': 4.04, 'know': 4.04, 'fan': 4.04, 'even': 4.04, 'credit': 4.04, 'com': 4.04, 'amazon': 4.04, 'shame': 4.0}"
199537,"{'dosa': 16.1, 'vegan': 4.033, 'tasty': 4.033, 'substitute': 4.033, 'still': 4.033, 'shipping': 4.033, 'round': 4.033, 'qualify': 4.033, 'price': 4.033, 'pretty': 4.033, 'prep': 4.033, 'nutritious': 4.033, 'much': 4.033, 'make': 4.033, 'insulate': 4.033, 'hard': 4.033, 'good': 8.067, 'frozen': 4.033, 'free': 4.033, 'enjoy': 4.033, 'easy': 4.033, 'deliver': 4.033, 'concern': 4.033, 'chicago': 4.033, 'box': 4.033, 'area': 4.033, 'anyway': 4.033, 'small': 4.0}"
338712,"{'spice': 12.125, 'thrilled': 4.062, 'store': 4.062, 'say': 4.062, 'others': 4.062, 'love': 4.062, 'live': 4.062, 'know': 8.125, 'husband': 4.062, 'hard': 4.062, 'find': 8.125, 'finally': 4.062, 'cook': 4.062, 'constantly': 4.0}"
310828,"{'get': 12.0, 'yearly': 4.0, 'year': 4.0, 'veggie': 4.0, 'veg': 4.0, 'try': 4.0, 'trop': 4.0, 'time': 4.0, 'think': 8.0, 'taste': 8.0, 'supplement': 4.0, 'something': 8.0, 'see': 4.0, 'say': 4.0, 'run': 4.0, 'right': 4.0, 'reduce': 4.0, 'protein': 4.0, 'problem': 4.0, 'possibly': 4.0, 'physical': 4.0, 'people': 4.0, 'outstanding': 4.0, 'one': 4.0, 'need': 4.0, 'mix': 4.0, 'might': 4.0, 'mango': 4.0, 'make': 4.0, 'long': 4.0, 'lipid': 4.0, 'last': 4.0, 'impact': 4.0, 'help': 8.0, 'flaxseed': 4.0, 'flavor': 4.0, 'finish': 4.0, 'feel': 4.0, 'even': 4.0, 'diet': 4.0, 'desire': 4.0, 'day': 8.0, 'daily': 4.0, 'couple': 4.0, 'come': 4.0, 'chug': 4.0, 'chance': 4.0, 'cardiovas': 4.0, 'cancer': 4.0, 'benefit': 4.0, 'bad': 8.0, 'anitoxidants': 4.0}"
74107,"{'bad': 12.125, 'taste': 4.062, 'taco': 4.062, 'spice': 4.062, 'sauce': 4.062, 'salad': 4.062, 'recommended': 4.062, 'nugget': 4.062, 'nice': 4.062, 'lol': 4.062, 'highly': 4.062, 'good': 8.125, 'flavor': 4.062, 'chicken': 4.062, 'stuff': 4.0}"
381147,"{'use': 12.036, 'young': 4.018, 'well': 4.018, 'wait': 8.018, 'today': 4.018, 'think': 4.018, 'texture': 4.018, 'taste': 12.054, 'supermarket': 4.018, 'store': 8.036, 'sit': 4.018, 'shelf': 4.018, 'shake': 16.071, 'seem': 4.018, 'really': 4.018, 'price': 4.018, 'powder': 4.018, 'palace': 4.018, 'never': 4.018, 'mouth': 4.018, 'milk': 20.089, 'malted': 4.018, 'malt': 12.054, 'make': 4.018, 'local': 4.018, 'ice': 4.018, 'good': 4.018, 'go': 8.036, 'glorified': 4.018, 'get': 4.018, 'forever': 4.018, 'deliver': 4.018, 'cream': 4.018, 'counter': 4.018, 'could': 4.018, 'chocolate': 4.018, 'candy': 8.036, 'bring': 4.018, 'back': 4.018, 'available': 4.018, 'absence': 4.018}"
447109,"{'product': 12.182, 'somewhat': 4.091, 'receive': 4.091, 'order': 4.091, 'mocha': 4.091, 'make': 4.091, 'expensive': 4.091, 'delicious': 4.091, 'day': 4.091, 'blend': 4.091, 'worth': 4.0}"
478977,"{'use': 8.0, 'weigh': 4.0, 'take': 4.0, 'substitute': 4.0, 'space': 4.0, 'roast': 4.0, 'practically': 4.0, 'one': 4.0, 'nothing': 4.0, 'nm': 4.0, 'much': 4.0, 'less': 4.0, 'get': 4.0, 'fresh': 4.0, 'boat': 4.0}"
351150,"{'everyone': 12.08, 'try': 4.04, 'treat': 4.04, 'think': 4.04, 'special': 4.04, 'share': 4.04, 'reaction': 8.08, 'make': 4.04, 'ingredient': 4.04, 'hey': 4.04, 'good': 8.08, 'go': 4.04, 'gift': 4.04, 'dark': 4.04, 'cranberry': 4.04, 'chocolate': 12.12, 'box': 4.04, 'begin': 4.04, 'bar': 4.04, 'add': 4.04, 'occasion': 4.0}"
161411,"{'first': 16.038, 'year': 4.013, 'two': 4.013, 'try': 8.025, 'touch': 4.013, 'time': 4.013, 'thing': 4.013, 'taste': 4.013, 'sweetness': 4.013, 'squish': 4.013, 'sorely': 4.013, 'soft': 4.013, 'snack': 4.013, 'slightly': 4.013, 'slight': 4.013, 'since': 4.013, 'really': 4.013, 'rather': 4.013, 'portion': 4.013, 'part': 4.013, 'package': 4.013, 'pack': 4.013, 'oustide': 4.013, 'one': 8.025, 'newton': 4.013, 'must': 4.013, 'much': 4.013, 'month': 4.013, 'memory': 4.013, 'like': 12.038, 'later': 4.013, 'incredibly': 4.013, 'hop': 4.013, 'grab': 4.013, 'gooey': 8.025, 'good': 4.013, 'go': 4.013, 'gluten': 4.013, 'give': 4.013, 'gelatin': 4.013, 'fresh': 8.025, 'fill': 4.013, 'figure': 4.013, 'fig': 16.05, 'easy': 4.013, 'disappointed': 4.013, 'crumbled': 4.013, 'crumble': 4.013, 'couple': 4.013, 'cooky': 4.013, 'cookie': 12.038, 'control': 4.013, 'center': 12.038, 'careful': 4.013, 'buy': 4.013, 'bring': 4.013, 'box': 8.025, 'bought': 4.013, 'batch': 4.013, 'bag': 4.013, 'back': 4.013, 'amazing': 4.013, 'also': 4.013, 'absolutely': 4.013, 'flavor': 4.0}"
119632,"{'try': 8.011, 'year': 12.034, 'would': 4.011, 'word': 4.011, 'well': 4.011, 'way': 4.011, 'want': 4.011, 'today': 4.011, 'tired': 4.011, 'think': 4.011, 'take': 4.011, 'state': 4.011, 'sorry': 4.011, 'site': 4.011, 'seven': 4.011, 'seller': 4.011, 'search': 8.023, 'seal': 4.011, 'say': 8.023, 'roast': 16.046, 'replacement': 4.011, 'repair': 4.011, 'regular': 4.011, 'rating': 4.011, 'purchasing': 4.011, 'promise': 4.011, 'problem': 8.023, 'probably': 4.011, 'price': 4.011, 'previous': 4.011, 'pretty': 4.011, 'place': 4.011, 'pay': 4.011, 'part': 24.069, 'order': 4.011, 'much': 4.011, 'month': 8.023, 'model': 4.011, 'make': 4.011, 'long': 4.011, 'last': 4.011, 'iroast': 4.011, 'honor': 4.011, 'head': 4.011, 'handle': 4.011, 'good': 4.011, 'go': 4.011, 'glass': 8.023, 'get': 12.034, 'fresh': 8.023, 'fix': 4.011, 'find': 4.011, 'every': 4.011, 'drop': 4.011, 'discussion': 4.011, 'discontinue': 4.011, 'deal': 4.011, 'course': 4.011, 'coffee': 4.011, 'click': 4.011, 'cheap': 4.011, 'bridge': 4.011, 'break': 4.011, 'bowl': 4.011, 'begin': 4.011, 'available': 8.023, 'always': 4.011, 'able': 4.011, 'run': 4.0}"
23217,"{'drank': 8.062, 'taste': 4.062, 'seem': 4.062, 'regular': 4.062, 'really': 4.062, 'notice': 4.062, 'must': 4.062, 'make': 4.062, 'low': 8.125, 'like': 4.062, 'good': 8.062, 'different': 4.062, 'better': 4.062, 'acid': 8.125}"
449784,"{'amaze': 8.019, 'well': 8.038, 'walden': 4.019, 'vitamin': 4.019, 'use': 12.058, 'toasted': 4.019, 'thicker': 4.019, 'texture': 4.019, 'taste': 8.038, 'stress': 4.019, 'strawberry': 4.019, 'still': 4.019, 'spread': 4.019, 'sooo': 4.019, 'sensitive': 4.019, 'regular': 4.019, 'raisin': 4.019, 'plain': 4.019, 'peanut': 4.019, 'mild': 4.019, 'like': 4.019, 'kind': 4.019, 'hate': 4.019, 'great': 4.019, 'good': 8.038, 'food': 4.019, 'flavor': 4.019, 'farm': 4.019, 'extremely': 4.019, 'exact': 4.019, 'enough': 4.019, 'dinner': 4.019, 'diet': 4.019, 'cream': 8.038, 'compliment': 4.019, 'cheese': 8.038, 'carbs': 4.019, 'calorie': 4.019, 'butter': 8.038, 'bagel': 16.077, 'anything': 4.019, 'tonight': 4.0}"
385758,"{'way': 8.071, 'throw': 4.071, 'terrible': 4.071, 'tangerine': 4.071, 'pineapple': 4.071, 'lime': 4.071, 'lemon': 4.071, 'get': 4.071, 'expensive': 4.071, 'consist': 4.071, 'cherry': 4.071, 'candy': 4.071, 'away': 4.071, 'assortment': 4.071, '5ths': 4.0}"
